lineName,stationName,dayID,startTime,stopTime,frequency
blue,Jabaquara,1,4:40,0:06,0:03
blue,Jabaquara,0,4:40,1:00,0:03
blue,Jabaquara,2,4:40,0:06,0:03
blue,Conceição,1,4:40,0:08,0:03
blue,Conceição,0,4:40,1:00,0:03
blue,Conceição,2,4:40,0:08,0:03
blue,São Judas,1,4:40,0:10,0:03
blue,São Judas,0,4:40,1:00,0:03
blue,São Judas,2,4:40,0:10,0:03
blue,Saúde,1,4:40,0:12,0:03
blue,Saúde,0,4:40,1:00,0:03
blue,Saúde,2,4:40,0:12,0:03
blue,Praça da Árvore,1,4:40,0:14,0:03
blue,Praça da Árvore,0,4:40,1:00,0:03
blue,Praça da Árvore,2,4:40,0:14,0:03
blue,Santa Cruz,1,4:40,0:16,0:03
blue,Santa Cruz,0,4:40,1:00,0:03
blue,Santa Cruz,2,4:40,0:16,0:03
blue,Vila Mariana,1,4:40,0:18,0:03
blue,Vila Mariana,0,4:40,1:00,0:03
blue,Vila Mariana,2,4:40,0:18,0:03
blue,Ana Rosa,1,4:40,0:20,0:03
blue,Ana Rosa,0,4:40,1:00,0:03
blue,Ana Rosa,2,4:40,0:20,0:03
blue,Paraíso,1,4:40,0:22,0:03
blue,Paraíso,0,4:40,1:00,0:03
blue,Paraíso,2,4:40,0:22,0:03
blue,Vergueiro,1,4:40,0:24,0:03
blue,Vergueiro,0,4:40,1:00,0:03
blue,Vergueiro,2,4:40,0:24,0:03
blue,São Joaquim,1,4:40,0:26,0:03
blue,São Joaquim,0,4:40,1:00,0:03
blue,São Joaquim,2,4:40,0:26,0:03
blue,Liberdade,1,4:40,0:28,0:03
blue,Liberdade,0,4:40,1:00,0:03
blue,Liberdade,2,4:40,0:28,0:03
blue,Sé,1,4:40,0:29,0:03
blue,Sé,0,4:40,1:00,0:03
blue,Sé,2,4:40,0:29,0:03
blue,São Bento,1,4:40,0:32,0:03
blue,São Bento,0,4:40,1:00,0:03
blue,São Bento,2,4:40,0:32,0:03
blue,Luz,1,4:40,0:30,0:03
blue,Luz,0,4:40,1:00,0:03
blue,Luz,2,4:40,0:30,0:03
blue,Tiradentes,1,4:40,0:28,0:03
blue,Tiradentes,0,4:40,1:00,0:03
blue,Tiradentes,2,4:40,0:28,0:03
blue,Armênia,1,4:40,0:26,0:03
blue,Armênia,0,4:40,1:00,0:03
blue,Armênia,2,4:40,0:26,0:03
blue,Portuguesa-Tietê,1,4:40,0:24,0:03
blue,Portuguesa-Tietê,0,4:40,1:00,0:03
blue,Portuguesa-Tietê,2,4:40,0:24,0:03
blue,Carandiru,1,4:40,0:22,0:03
blue,Carandiru,0,4:40,1:00,0:03
blue,Carandiru,2,4:40,0:22,0:03
blue,Santana,1,4:40,0:20,0:03
blue,Santana,0,4:40,1:00,0:03
blue,Santana,2,4:40,0:20,0:03
blue,Jardim São Paulo,1,4:40,0:18,0:03
blue,Jardim São Paulo,0,4:40,1:00,0:03
blue,Jardim São Paulo,2,4:40,0:18,0:03
blue,Parada Inglesa,1,4:40,0:16,0:03
blue,Parada Inglesa,0,4:40,1:00,0:03
blue,Parada Inglesa,2,4:40,0:16,0:03
blue,Tucuruvi,1,4:40,0:14,0:03
blue,Tucuruvi,0,4:40,1:00,0:03
blue,Tucuruvi,2,4:40,0:14,0:03
green,Tamanduateí,1,4:40,21:00,0:03
green,Tamanduateí,0,4:40,21:00,0:03
green,Tamanduateí,2,4:40,21:00,0:03
green,Vila Prudente,1,4:40,21:00,0:03
green,Vila Prudente,0,4:40,21:00,0:03
green,Vila Prudente,2,4:40,21:00,0:03
green,Sacomã,1,4:40,0:11,0:03
green,Sacomã,0,4:40,1:00,0:03
green,Sacomã,2,4:40,0:11,0:03
green,Alto do Ipiranga,1,4:40,0:13,0:03
green,Alto do Ipiranga,0,4:40,1:00,0:03
green,Alto do Ipiranga,2,4:40,0:13,0:03
green,Imigrantes,1,4:40,0:16,0:03
green,Imigrantes,0,4:40,1:00,0:03
green,Imigrantes,2,4:40,0:16,0:03
green,Chácara Klabin,1,4:40,0:18,0:03
green,Chácara Klabin,0,4:40,1:00,0:03
green,Chácara Klabin,2,4:40,0:18,0:03
green,Ana Rosa,1,4:40,0:20,0:03
green,Ana Rosa,0,4:40,1:00,0:03
green,Ana Rosa,2,4:40,0:20,0:03
green,Paraíso,1,4:40,0:22,0:03
green,Paraíso,0,4:40,1:00,0:03
green,Paraíso,2,4:40,0:22,0:03
green,Brigadeiro,1,4:40,0:24,0:03
green,Brigadeiro,0,4:40,1:00,0:03
green,Brigadeiro,2,4:40,0:24,0:03
green,Trianon-Masp,1,4:40,0:22,0:03
green,Trianon-Masp,0,4:40,1:00,0:03
green,Trianon-Masp,2,4:40,0:22,0:03
green,Consolação,1,4:40,0:20,0:03
green,Consolação,0,4:40,1:00,0:03
green,Consolação,2,4:40,0:20,0:03
green,Clínicas,1,4:40,0:18,0:03
green,Clínicas,0,4:40,1:00,0:03
green,Clínicas,2,4:40,0:18,0:03
green,Sumaré,1,4:40,0:16,0:03
green,Sumaré,0,4:40,1:00,0:03
green,Sumaré,2,4:40,0:16,0:03
green,Vila Madalena,1,4:40,0:14,0:03
green,Vila Madalena,0,4:40,1:00,0:03
green,Vila Madalena,2,4:40,0:14,0:03
red,Corinthians - Itaquera,1,4:40,0:19,0:03
red,Corinthians - Itaquera,0,4:40,1:00,0:03
red,Corinthians - Itaquera,2,4:40,0:19,0:03
red,Artur Alvim,1,4:40,0:21,0:03
red,Artur Alvim,0,4:40,1:00,0:03
red,Artur Alvim,2,4:40,0:21,0:03
red,Patriarca,1,4:40,0:23,0:03
red,Patriarca,0,4:40,1:00,0:03
red,Patriarca,2,4:40,0:23,0:03
red,Guilhermina-Esperança,1,4:40,0:25,0:03
red,Guilhermina-Esperança,0,4:40,1:00,0:03
red,Guilhermina-Esperança,2,4:40,0:25,0:03
red,Vila Matilde,1,4:40,0:27,0:03
red,Vila Matilde,0,4:40,1:00,0:03
red,Vila Matilde,2,4:40,0:27,0:03
red,Penha,1,4:40,0:29,0:03
red,Penha,0,4:40,1:00,0:03
red,Penha,2,4:40,0:29,0:03
red,Carrão,1,4:40,0:31,0:03
red,Carrão,0,4:40,1:00,0:03
red,Carrão,2,4:40,0:31,0:03
red,Tatuapé,1,4:40,0:33,0:03
red,Tatuapé,0,4:40,1:00,0:03
red,Tatuapé,2,4:40,0:33,0:03
red,Belém,1,4:40,0:35,0:03
red,Belém,0,4:40,1:00,0:03
red,Belém,2,4:40,0:35,0:03
red,Bresser-Moóca,1,4:40,0:35,0:03
red,Bresser-Moóca,0,4:40,1:00,0:03
red,Bresser-Moóca,2,4:40,0:35,0:03
red,Brás,1,4:40,0:33,0:03
red,Brás,0,4:40,1:00,0:03
red,Brás,2,4:40,0:33,0:03
red,Pedro II,1,4:40,0:31,0:03
red,Pedro II,0,4:40,1:00,0:03
red,Pedro II,2,4:40,0:31,0:03
red,Sé,1,4:40,0:29,0:03
red,Sé,0,4:40,1:00,0:03
red,Sé,2,4:40,0:29,0:03
red,Anhangabaú,1,4:40,0:27,0:03
red,Anhangabaú,0,4:40,1:00,0:03
red,Anhangabaú,2,4:40,0:27,0:03
red,República,1,4:40,0:25,0:03
red,República,0,4:40,1:00,0:03
red,República,2,4:40,0:25,0:03
red,Santa Cecília,1,4:40,0:23,0:03
red,Santa Cecília,0,4:40,1:00,0:03
red,Santa Cecília,2,4:40,0:23,0:03
red,Marechal Deodoro,1,4:40,0:21,0:03
red,Marechal Deodoro,0,4:40,1:00,0:03
red,Marechal Deodoro,2,4:40,0:21,0:03
red,Palmeiras-Barra Funda,1,4:40,0:19,0:03
red,Palmeiras-Barra Funda,0,4:40,1:00,0:03
red,Palmeiras-Barra Funda,2,4:40,0:19,0:03
lilac,Capão Redondo,1,4:40,00:00,0:03
lilac,Capão Redondo,0,4:40,00:00,0:03
lilac,Capão Redondo,2,4:40,00:00,0:03
lilac,Campo Limpo,1,4:40,00:00,0:03
lilac,Campo Limpo,0,4:40,00:00,0:03
lilac,Campo Limpo,2,4:40,00:00,0:03
lilac,Vila das Belezas,1,4:40,00:00,0:03
lilac,Vila das Belezas,0,4:40,00:00,0:03
lilac,Vila das Belezas,2,4:40,00:00,0:03
lilac,Giovanni Gronchi,1,4:40,00:00,0:03
lilac,Giovanni Gronchi,0,4:40,00:00,0:03
lilac,Giovanni Gronchi,2,4:40,00:00,0:03
lilac,Santo Amaro,1,4:40,00:00,0:03
lilac,Santo Amaro,0,4:40,00:00,0:03
lilac,Santo Amaro,2,4:40,00:00,0:03
lilac,Largo Treze,1,4:40,00:00,0:03
lilac,Largo Treze,0,4:40,00:00,0:03
lilac,Largo Treze,2,4:40,00:00,0:03
ruby1,Luz,2,4:40,5:00,0:12
ruby1,Luz,2,5:01,15:15,0:08
ruby1,Luz,2,15:16,20:05,0:07
ruby1,Luz,2,20:06,0:00,0:12
ruby1,Luz,0,4:40,4:50,0:15
ruby1,Luz,0,4:51,20:10,0:08
ruby1,Luz,0,20:11,0:00,0:12
ruby1,Luz,1,4:00,4:50,0:15
ruby1,Luz,1,4:51,20:00,0:08
ruby1,Luz,1,20:01,0:00,0:12
ruby1,Palmeiras-Barra Funda,2,4:40,5:00,0:12
ruby1,Palmeiras-Barra Funda,2,5:01,15:15,0:08
ruby1,Palmeiras-Barra Funda,2,15:16,20:05,0:07
ruby1,Palmeiras-Barra Funda,2,20:06,0:00,0:12
ruby1,Palmeiras-Barra Funda,0,4:40,4:50,0:15
ruby1,Palmeiras-Barra Funda,0,4:51,20:10,0:08
ruby1,Palmeiras-Barra Funda,0,20:11,0:00,0:12
ruby1,Palmeiras-Barra Funda,1,4:00,4:50,0:15
ruby1,Palmeiras-Barra Funda,1,4:51,20:00,0:08
ruby1,Palmeiras-Barra Funda,1,20:01,0:00,0:12
ruby1,Água Branca,2,4:40,5:00,0:12
ruby1,Água Branca,2,5:01,15:15,0:08
ruby1,Água Branca,2,15:16,20:05,0:07
ruby1,Água Branca,2,20:06,0:00,0:12
ruby1,Água Branca,0,4:40,4:50,0:15
ruby1,Água Branca,0,4:51,20:10,0:08
ruby1,Água Branca,0,20:11,0:00,0:12
ruby1,Água Branca,1,4:00,4:50,0:15
ruby1,Água Branca,1,4:51,20:00,0:08
ruby1,Água Branca,1,20:01,0:00,0:12
ruby1,Lapa,2,4:40,5:00,0:12
ruby1,Lapa,2,5:01,15:15,0:08
ruby1,Lapa,2,15:16,20:05,0:07
ruby1,Lapa,2,20:06,0:00,0:12
ruby1,Lapa,0,4:40,4:50,0:15
ruby1,Lapa,0,4:51,20:10,0:08
ruby1,Lapa,0,20:11,0:00,0:12
ruby1,Lapa,1,4:00,4:50,0:15
ruby1,Lapa,1,4:51,20:00,0:08
ruby1,Lapa,1,20:01,0:00,0:12
ruby1,Piqueri,2,4:40,5:00,0:12
ruby1,Piqueri,2,5:01,15:15,0:08
ruby1,Piqueri,2,15:16,20:05,0:07
ruby1,Piqueri,2,20:06,0:00,0:12
ruby1,Piqueri,0,4:40,4:50,0:15
ruby1,Piqueri,0,4:51,20:10,0:08
ruby1,Piqueri,0,20:11,0:00,0:12
ruby1,Piqueri,1,4:00,4:50,0:15
ruby1,Piqueri,1,4:51,20:00,0:08
ruby1,Piqueri,1,20:01,0:00,0:12
ruby1,Pirituba,2,4:40,5:00,0:12
ruby1,Pirituba,2,5:01,15:15,0:08
ruby1,Pirituba,2,15:16,20:05,0:07
ruby1,Pirituba,2,20:06,0:00,0:12
ruby1,Pirituba,0,4:40,4:50,0:15
ruby1,Pirituba,0,4:51,20:10,0:08
ruby1,Pirituba,0,20:11,0:00,0:12
ruby1,Pirituba,1,4:00,4:50,0:15
ruby1,Pirituba,1,4:51,20:00,0:08
ruby1,Pirituba,1,20:01,0:00,0:12
ruby1,Vila Clarice,2,4:40,5:00,0:12
ruby1,Vila Clarice,2,5:01,15:15,0:08
ruby1,Vila Clarice,2,15:16,20:05,0:07
ruby1,Vila Clarice,2,20:06,0:00,0:12
ruby1,Vila Clarice,0,4:40,4:50,0:15
ruby1,Vila Clarice,0,4:51,20:10,0:08
ruby1,Vila Clarice,0,20:11,0:00,0:12
ruby1,Vila Clarice,1,4:00,4:50,0:15
ruby1,Vila Clarice,1,4:51,20:00,0:08
ruby1,Vila Clarice,1,20:01,0:00,0:12
ruby1,Jaraguá,2,4:40,5:00,0:12
ruby1,Jaraguá,2,5:01,15:15,0:08
ruby1,Jaraguá,2,15:16,20:05,0:07
ruby1,Jaraguá,2,20:06,0:00,0:12
ruby1,Jaraguá,0,4:40,4:50,0:15
ruby1,Jaraguá,0,4:51,20:10,0:08
ruby1,Jaraguá,0,20:11,0:00,0:12
ruby1,Jaraguá,1,4:00,4:50,0:15
ruby1,Jaraguá,1,4:51,20:00,0:08
ruby1,Jaraguá,1,20:01,0:00,0:12
ruby1,Perus,2,4:40,5:00,0:12
ruby1,Perus,2,5:01,15:15,0:08
ruby1,Perus,2,15:16,20:05,0:07
ruby1,Perus,2,20:06,0:00,0:12
ruby1,Perus,0,4:40,4:50,0:15
ruby1,Perus,0,4:51,20:10,0:08
ruby1,Perus,0,20:11,0:00,0:12
ruby1,Perus,1,4:00,4:50,0:15
ruby1,Perus,1,4:51,20:00,0:08
ruby1,Perus,1,20:01,0:00,0:12
ruby1,Caieiras,2,4:40,5:00,0:12
ruby1,Caieiras,2,5:01,15:15,0:08
ruby1,Caieiras,2,15:16,20:05,0:07
ruby1,Caieiras,2,20:06,0:00,0:12
ruby1,Caieiras,0,4:40,4:50,0:15
ruby1,Caieiras,0,4:51,20:10,0:08
ruby1,Caieiras,0,20:11,0:00,0:12
ruby1,Caieiras,1,4:00,4:50,0:15
ruby1,Caieiras,1,4:51,20:00,0:08
ruby1,Caieiras,1,20:01,0:00,0:12
ruby1,Franco da Rocha,2,4:40,5:00,0:12
ruby1,Franco da Rocha,2,5:01,15:15,0:08
ruby1,Franco da Rocha,2,15:16,20:05,0:07
ruby1,Franco da Rocha,2,20:06,0:00,0:12
ruby1,Franco da Rocha,0,4:40,4:50,0:15
ruby1,Franco da Rocha,0,4:51,20:10,0:08
ruby1,Franco da Rocha,0,20:11,0:00,0:12
ruby1,Franco da Rocha,1,4:00,4:50,0:15
ruby1,Franco da Rocha,1,4:51,20:00,0:08
ruby1,Franco da Rocha,1,20:01,0:00,0:12
ruby1,Baltazar Fidélis,2,4:40,5:00,0:12
ruby1,Baltazar Fidélis,2,5:01,15:15,0:08
ruby1,Baltazar Fidélis,2,15:16,20:05,0:07
ruby1,Baltazar Fidélis,2,20:06,0:00,0:12
ruby1,Baltazar Fidélis,0,4:40,4:50,0:15
ruby1,Baltazar Fidélis,0,4:51,20:10,0:08
ruby1,Baltazar Fidélis,0,20:11,0:00,0:12
ruby1,Baltazar Fidélis,1,4:00,4:50,0:15
ruby1,Baltazar Fidélis,1,4:51,20:00,0:08
ruby1,Baltazar Fidélis,1,20:01,0:00,0:12
ruby1,Francisco Morato,2,4:40,5:00,0:12
ruby1,Francisco Morato,2,5:01,15:15,0:08
ruby1,Francisco Morato,2,15:16,20:05,0:07
ruby1,Francisco Morato,2,20:06,0:00,0:12
ruby1,Francisco Morato,0,4:40,4:50,0:15
ruby1,Francisco Morato,0,4:51,20:10,0:08
ruby1,Francisco Morato,0,20:11,0:00,0:12
ruby1,Francisco Morato,1,4:00,4:50,0:15
ruby1,Francisco Morato,1,4:51,20:00,0:08
ruby1,Francisco Morato,1,20:01,0:00,0:12
ruby2,Francisco Morato,2,4:00,8:30,0:11
ruby2,Francisco Morato,2,8:31,15:50,0:14
ruby2,Francisco Morato,2,15:51,20:00,0:11
ruby2,Francisco Morato,2,20:01,00:00,0:14
ruby2,Francisco Morato,0,4:00,8:30,0:11
ruby2,Francisco Morato,0,8:31,20:45,0:14
ruby2,Francisco Morato,0,20:46,00:00,0:20
ruby2,Francisco Morato,1,4:00,20:05,0:14
ruby2,Francisco Morato,1,20:06,00:00,0:20
ruby2,Botujuru,2,4:00,8:30,0:11
ruby2,Botujuru,2,8:31,15:50,0:14
ruby2,Botujuru,2,15:51,20:00,0:11
ruby2,Botujuru,2,20:01,00:00,0:14
ruby2,Botujuru,0,4:00,8:30,0:11
ruby2,Botujuru,0,8:31,20:45,0:14
ruby2,Botujuru,0,20:46,00:00,0:20
ruby2,Botujuru,1,4:00,20:05,0:14
ruby2,Botujuru,1,20:06,00:00,0:20
ruby2,Campo Limpo Paulista,2,4:00,8:30,0:11
ruby2,Campo Limpo Paulista,2,8:31,15:50,0:14
ruby2,Campo Limpo Paulista,2,15:51,20:00,0:11
ruby2,Campo Limpo Paulista,2,20:01,00:00,0:14
ruby2,Campo Limpo Paulista,0,4:00,8:30,0:11
ruby2,Campo Limpo Paulista,0,8:31,20:45,0:14
ruby2,Campo Limpo Paulista,0,20:46,00:00,0:20
ruby2,Campo Limpo Paulista,1,4:00,20:05,0:14
ruby2,Campo Limpo Paulista,1,20:06,00:00,0:20
ruby2,Várzea Paulista,2,4:00,8:30,0:11
ruby2,Várzea Paulista,2,8:31,15:50,0:14
ruby2,Várzea Paulista,2,15:51,20:00,0:11
ruby2,Várzea Paulista,2,20:01,00:00,0:14
ruby2,Várzea Paulista,0,4:00,8:30,0:11
ruby2,Várzea Paulista,0,8:31,20:45,0:14
ruby2,Várzea Paulista,0,20:46,00:00,0:20
ruby2,Várzea Paulista,1,4:00,20:05,0:14
ruby2,Várzea Paulista,1,20:06,00:00,0:20
diamond,Júlio Prestes,2,4:00,5:38,0:12
diamond,Júlio Prestes,2,5:39,9:12,0:06
diamond,Júlio Prestes,2,9:13,17:25,0:08
diamond,Júlio Prestes,2,17:26,20:30,0:07
diamond,Júlio Prestes,2,20:31,23:20,0:10
diamond,Júlio Prestes,2,23:21,00:00,0:12
diamond,Júlio Prestes,0,4:00,5:25,0:15
diamond,Júlio Prestes,0,5:26,20:05,0:08
diamond,Júlio Prestes,0,20:06,00:00,0:10
diamond,Júlio Prestes,1,4:00,5:15,0:12
diamond,Júlio Prestes,1,5:16,20:20,0:10
diamond,Júlio Prestes,1,20:21,00:00,0:15
diamond,Palmeiras-Barra Funda,2,4:00,5:38,0:12
diamond,Palmeiras-Barra Funda,2,5:39,9:12,0:06
diamond,Palmeiras-Barra Funda,2,9:13,17:25,0:08
diamond,Palmeiras-Barra Funda,2,17:26,20:30,0:07
diamond,Palmeiras-Barra Funda,2,20:31,23:20,0:10
diamond,Palmeiras-Barra Funda,2,23:21,00:00,0:12
diamond,Palmeiras-Barra Funda,0,4:00,5:25,0:15
diamond,Palmeiras-Barra Funda,0,5:26,20:05,0:08
diamond,Palmeiras-Barra Funda,0,20:06,00:00,0:10
diamond,Palmeiras-Barra Funda,1,4:00,5:15,0:12
diamond,Palmeiras-Barra Funda,1,5:16,20:20,0:10
diamond,Palmeiras-Barra Funda,1,20:21,00:00,0:15
diamond,Lapa,2,4:00,5:38,0:12
diamond,Lapa,2,5:39,9:12,0:06
diamond,Lapa,2,9:13,17:25,0:08
diamond,Lapa,2,17:26,20:30,0:07
diamond,Lapa,2,20:31,23:20,0:10
diamond,Lapa,2,23:21,00:00,0:12
diamond,Lapa,0,4:00,5:25,0:15
diamond,Lapa,0,5:26,20:05,0:08
diamond,Lapa,0,20:06,00:00,0:10
diamond,Lapa,1,4:00,5:15,0:12
diamond,Lapa,1,5:16,20:20,0:10
diamond,Lapa,1,20:21,00:00,0:15
diamond,Domingos de Moraes,2,4:00,5:38,0:12
diamond,Domingos de Moraes,2,5:39,9:12,0:06
diamond,Domingos de Moraes,2,9:13,17:25,0:08
diamond,Domingos de Moraes,2,17:26,20:30,0:07
diamond,Domingos de Moraes,2,20:31,23:20,0:10
diamond,Domingos de Moraes,2,23:21,00:00,0:12
diamond,Domingos de Moraes,0,4:00,5:25,0:15
diamond,Domingos de Moraes,0,5:26,20:05,0:08
diamond,Domingos de Moraes,0,20:06,00:00,0:10
diamond,Domingos de Moraes,1,4:00,5:15,0:12
diamond,Domingos de Moraes,1,5:16,20:20,0:10
diamond,Domingos de Moraes,1,20:21,00:00,0:15
diamond,Imperatriz Leopoldina,2,4:00,5:38,0:12
diamond,Imperatriz Leopoldina,2,5:39,9:12,0:06
diamond,Imperatriz Leopoldina,2,9:13,17:25,0:08
diamond,Imperatriz Leopoldina,2,17:26,20:30,0:07
diamond,Imperatriz Leopoldina,2,20:31,23:20,0:10
diamond,Imperatriz Leopoldina,2,23:21,00:00,0:12
diamond,Imperatriz Leopoldina,0,4:00,5:25,0:15
diamond,Imperatriz Leopoldina,0,5:26,20:05,0:08
diamond,Imperatriz Leopoldina,0,20:06,00:00,0:10
diamond,Imperatriz Leopoldina,1,4:00,5:15,0:12
diamond,Imperatriz Leopoldina,1,5:16,20:20,0:10
diamond,Imperatriz Leopoldina,1,20:21,00:00,0:15
diamond,Presidente Altino,2,4:00,5:38,0:12
diamond,Presidente Altino,2,5:39,9:12,0:06
diamond,Presidente Altino,2,9:13,17:25,0:08
diamond,Presidente Altino,2,17:26,20:30,0:07
diamond,Presidente Altino,2,20:31,23:20,0:10
diamond,Presidente Altino,2,23:21,00:00,0:12
diamond,Presidente Altino,0,4:00,5:25,0:15
diamond,Presidente Altino,0,5:26,20:05,0:08
diamond,Presidente Altino,0,20:06,00:00,0:10
diamond,Presidente Altino,1,4:00,5:15,0:12
diamond,Presidente Altino,1,5:16,20:20,0:10
diamond,Presidente Altino,1,20:21,00:00,0:15
diamond,Osasco,2,4:00,5:38,0:12
diamond,Osasco,2,5:39,9:12,0:06
diamond,Osasco,2,9:13,17:25,0:08
diamond,Osasco,2,17:26,20:30,0:07
diamond,Osasco,2,20:31,23:20,0:10
diamond,Osasco,2,23:21,00:00,0:12
diamond,Osasco,0,4:00,5:25,0:15
diamond,Osasco,0,5:26,20:05,0:08
diamond,Osasco,0,20:06,00:00,0:10
diamond,Osasco,1,4:00,5:15,0:12
diamond,Osasco,1,5:16,20:20,0:10
diamond,Osasco,1,20:21,00:00,0:15
diamond,Comandante Sampaio,2,4:00,5:38,0:12
diamond,Comandante Sampaio,2,5:39,9:12,0:06
diamond,Comandante Sampaio,2,9:13,17:25,0:08
diamond,Comandante Sampaio,2,17:26,20:30,0:07
diamond,Comandante Sampaio,2,20:31,23:20,0:10
diamond,Comandante Sampaio,2,23:21,00:00,0:12
diamond,Comandante Sampaio,0,4:00,5:25,0:15
diamond,Comandante Sampaio,0,5:26,20:05,0:08
diamond,Comandante Sampaio,0,20:06,00:00,0:10
diamond,Comandante Sampaio,1,4:00,5:15,0:12
